sys_data_source_nm,sys_data_schema_nm,sys_data_source_table_nm,sys_insert_date,sys_insert_owner_corp_id,player_name,country_name,country_code,all_time_league_goals,all_time_league_appearances,international_caps,international_goals,value,strength,stamina,pace,natural_fitness,jumping_reach,balance,agility,work_rate,vision,teamwork,positioning,off_the_ball,leadership,flair,determination,decisions,concentration,composure,bravery,anticipation,technique,corners,dribbling,finishing,first_touch,free_kicks,heading,long_shots,long_throws,marking,tackling,passing,penalties,aggression,acceleration
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Xherdan Shaqiri,Switzerland,SUI,45,226,71,20,�29M,11,14,14,13,5,16,17,10,13,10,2,15,5,18,14,10,9,11,13,12,15,12,15,11,17,13,4,14,4,3,2,14,10,14,16
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Gelson Fernandes,Switzerland,SUI,10,378,67,2,�3.4M,13,17,15,18,11,15,12,18,8,16,14,7,14,6,17,12,16,11,16,13,11,6,10,7,12,6,10,8,12,14,15,12,7,18,13
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Blerim Dzemaili,Switzerland,SUI,44,366,66,10,�6M,13,15,11,9,9,14,12,14,10,15,13,15,15,10,12,14,15,13,14,14,14,10,12,14,14,12,12,16,13,12,14,14,12,12,9
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Granit Xhaka,Switzerland,SUI,21,221,63,9,�29M,15,16,12,14,13,15,11,14,17,16,11,10,12,12,13,14,12,14,15,14,16,9,11,9,15,12,10,15,6,12,12,17,10,16,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Ricardo Rodriguez,Switzerland,SUI,21,201,54,5,�18M,12,17,12,18,9,15,11,14,12,17,12,11,8,10,13,16,14,17,14,16,12,15,9,10,11,14,8,12,16,11,14,13,15,11,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Haris Seferovic,Switzerland,SUI,34,166,52,12,�7.75M,15,15,14,14,12,17,11,16,13,14,8,16,10,13,12,14,11,13,14,12,14,7,12,13,15,9,12,13,8,6,8,13,10,14,13
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Fabian Schar,Switzerland,SUI,19,155,40,7,�3.6M,15,13,11,12,14,13,10,12,14,16,13,9,11,9,12,14,10,17,13,15,12,6,11,8,12,10,16,11,8,14,13,14,16,12,9
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Yann Sommer,Switzerland,SUI,0,332,36,0,�10.5M,11,12,10,17,9,13,11,12,10,17,13,2,11,1,14,15,14,18,11,17,12,4,2,3,11,8,7,3,1,1,2,12,7,10,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Josip Drmic,Switzerland,SUI,63,183,29,9,�4.2M,11,12,14,11,12,13,15,11,9,10,6,13,7,15,10,9,12,14,11,12,13,8,14,15,14,8,10,10,7,5,6,11,13,11,15
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Breel Embolo,Switzerland,SUI,23,74,26,3,�7.5M,15,12,16,14,12,17,13,17,13,15,8,15,8,15,15,10,9,12,17,11,12,8,13,13,14,8,11,10,8,7,9,12,13,16,13
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Michael Lang,Switzerland,SUI,27,246,25,2,�5M,13,17,13,16,13,16,11,14,10,15,14,14,14,8,13,14,11,13,14,15,12,8,9,12,12,8,16,9,13,13,14,13,12,14,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Francois Moubandje,Switzerland,SUI,3,189,18,0,�3.1M,13,15,13,15,9,13,14,12,11,12,12,11,8,1,4,13,10,10,14,14,12,11,13,6,13,9,12,7,11,13,12,13,11,16,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Mario Gavranovic,Switzerland,SUI,77,230,14,5,�2.7M,9,10,13,12,10,14,15,10,13,10,6,15,9,10,13,14,11,13,11,15,15,5,13,15,14,8,13,11,5,5,6,14,9,14,15
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Steven Zuber,Switzerland,SUI,44,242,13,4,�9M,13,14,17,13,10,15,12,15,10,13,10,11,7,14,11,9,12,9,13,11,13,13,14,12,12,11,8,14,12,10,11,11,10,15,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Denis Zakaria,Switzerland,SUI,4,56,11,0,�9M,14,15,13,17,16,17,13,17,10,15,11,13,9,9,13,14,13,12,16,13,13,6,11,8,13,6,12,10,10,14,16,12,8,17,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Remo Freuler,Switzerland,SUI,29,205,10,0,�10.75M,13,15,13,12,10,13,14,14,14,15,11,13,11,13,11,14,12,13,11,13,14,8,14,10,14,8,11,12,6,8,13,14,12,14,13
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Roman Burki,Switzerland,SUI,0,263,9,0,�9.25M,15,13,10,16,12,16,12,10,9,15,11,1,10,3,16,11,11,17,17,16,10,8,3,3,10,10,7,3,3,1,3,11,2,16,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Manuel Akanji,Switzerland,SUI,6,81,8,0,�9.75M,14,13,17,13,15,16,12,12,13,13,11,7,10,9,14,13,11,16,15,12,12,4,10,6,12,9,11,11,10,15,16,13,8,14,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Nico Elvedi,Switzerland,SUI,1,96,6,0,�5.75M,13,13,17,14,15,14,10,12,10,17,12,9,10,7,12,13,12,16,13,15,11,5,8,6,13,5,12,6,14,14,15,12,8,12,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Yvon Mvogo,Switzerland,SUI,0,174,0,0,�3.2M,16,12,10,14,15,13,17,12,9,14,11,1,9,1,13,10,12,10,16,14,10,4,3,1,11,7,7,2,3,3,2,10,1,12,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Sebastian Larsson,Sweden,SWE,31,363,101,6,�775K,9,13,9,14,8,10,12,16,13,16,10,11,14,10,16,16,15,16,8,15,15,14,11,10,13,15,12,12,8,9,8,13,11,9,9
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Andreas Granqvist,Sweden,SWE,27,361,73,7,�2.4M,14,13,12,13,15,12,9,15,9,14,15,8,16,5,14,15,17,14,15,15,12,5,10,10,11,8,14,7,10,14,13,14,10,13,9
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Mikael Lustig,Sweden,SWE,33,290,67,6,�9.25M,12,10,14,7,12,13,11,14,12,15,14,14,14,8,14,15,17,15,10,14,11,7,12,5,13,6,14,5,9,14,15,13,7,12,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Ola Toivonen,Sweden,SWE,113,344,60,13,�3.6M,13,15,10,13,15,15,14,10,14,10,6,14,10,9,10,12,11,14,11,12,13,10,12,12,13,12,14,13,5,3,3,13,12,17,11
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Marcus Berg,Sweden,SWE,131,286,58,18,�5.75M,13,13,12,12,13,15,12,10,14,12,7,16,13,13,13,12,10,15,11,14,14,4,13,16,13,8,14,11,4,5,7,13,16,10,11
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Jimmy Durmaz,Sweden,SWE,40,256,45,3,�5.25M,11,13,14,13,9,12,14,13,13,10,8,13,7,13,12,11,11,12,10,10,15,16,14,12,14,16,6,14,6,7,7,14,13,13,13
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Martin Olsson,Sweden,SWE,8,251,43,5,�10.75M,13,14,16,16,8,14,13,13,11,14,12,12,7,11,14,11,11,12,14,12,13,8,12,9,12,9,9,9,9,13,13,13,8,10,15
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Emil Forsberg,Sweden,SWE,61,232,37,6,�31.5M,10,15,12,14,7,16,13,12,16,14,9,15,8,15,14,16,12,13,11,13,15,14,16,13,15,13,6,14,8,6,8,14,10,11,15
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Albin Ekdal,Sweden,SWE,11,217,35,0,�6M,12,15,12,17,11,15,11,16,11,18,12,13,12,9,14,13,16,16,14,15,15,9,12,10,14,9,10,11,8,11,13,13,10,12,10
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Oscar Hiljemark,Sweden,SWE,16,196,23,2,�5.25M,11,15,13,13,12,12,11,15,13,15,14,13,14,12,12,13,12,13,10,13,12,12,13,10,13,13,11,12,6,11,10,14,11,12,13
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Viktor Claesson,Sweden,SWE,62,218,23,3,�3.2M,11,14,12,15,11,13,11,14,14,15,13,14,5,11,15,14,13,13,12,13,14,12,13,12,13,10,8,11,7,7,10,14,11,12,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Victor Lindelof,Sweden,SWE,6,194,21,1,�24M,13,14,15,16,13,14,15,15,13,14,15,14,13,14,14,13,12,14,12,15,14,3,12,7,13,3,11,6,11,15,14,14,10,12,16
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Isaac Kiese Thelin,Sweden,SWE,33,153,21,2,�2.1M,15,14,13,11,13,14,12,14,11,14,10,14,5,13,10,11,13,14,12,12,13,5,11,14,13,6,14,9,5,5,6,12,8,11,13
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,John Guidetti,Sweden,SWE,43,126,20,1,�7M,15,13,15,9,14,14,12,13,11,13,5,15,11,10,17,11,12,12,11,13,17,9,14,14,14,13,15,15,9,6,6,13,16,15,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Robin Olsen,Sweden,SWE,0,156,19,0,�1.7M,14,10,8,14,18,13,12,11,4,12,13,1,10,3,13,12,13,14,14,11,7,5,2,1,7,8,5,1,3,3,3,8,1,13,9
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Pontus Jansson,Sweden,SWE,12,155,16,0,�11.5M,16,14,14,15,17,14,9,14,10,12,14,8,14,9,17,13,13,13,18,13,14,2,10,7,11,3,14,8,6,14,16,11,4,17,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Ludwig Augustinsson,Sweden,SWE,6,137,16,0,�8.25M,11,15,13,16,10,12,12,14,12,15,13,12,8,8,15,15,14,15,10,14,13,16,10,8,12,14,8,12,10,12,14,14,10,8,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Gustav Svensson,Sweden,SWE,10,262,14,0,�1.5M,14,16,11,14,13,14,10,14,7,15,14,7,12,3,14,13,15,13,16,13,10,5,7,6,10,6,14,12,9,14,15,11,9,14,10
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Emil Krafth,Sweden,SWE,3,130,13,0,�2.9M,12,14,14,12,12,12,13,13,12,13,13,14,6,8,13,13,13,12,11,13,12,10,10,4,12,9,10,10,9,13,13,12,8,11,13
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Marcus Rohden,Sweden,SWE,23,158,12,1,�3.8M,13,15,14,13,10,12,12,14,12,14,11,16,8,11,14,12,11,10,11,12,13,9,12,10,13,9,10,11,4,11,12,13,11,14,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Kristoffer Nordfeldt,Sweden,SWE,0,203,8,0,�8.25M,13,13,10,12,14,14,14,14,10,13,13,5,12,3,11,10,13,15,14,9,10,9,2,1,9,11,3,2,1,2,2,11,3,9,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Karl-Johan Johnsson,Sweden,SWE,0,198,5,0,�3.3M,16,12,9,14,13,14,12,13,11,15,12,5,11,3,14,11,13,10,14,13,10,2,1,2,11,6,3,2,1,1,2,11,2,14,10
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Filip Helander,Sweden,SWE,4,106,4,0,�2.3M,15,12,12,13,15,14,8,13,8,13,14,4,12,5,14,13,12,13,12,13,12,5,6,5,11,3,15,7,7,13,15,12,4,12,11
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Aymen Mathlouthi,Tunisia,TUN,0,183,71,0,�1.6M,15,13,8,12,14,14,8,12,11,14,14,1,16,11,10,11,9,12,14,13,6,5,1,3,6,9,2,3,1,2,3,13,4,13,8
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Ali Maaloul,Tunisia,TUN,31,201,47,8,�350K,9,11,15,12,9,10,14,15,11,13,9,13,10,12,14,12,10,12,13,9,13,15,11,10,13,14,7,12,12,9,13,10,14,12,15
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Saber Khalifa,Tunisia,TUN,64,221,44,7,�245K,12,14,14,10,11,13,14,12,12,11,6,15,7,15,16,12,11,12,13,12,15,7,14,13,14,11,12,15,8,4,4,11,12,10,16
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Syam Ben Youssef,Tunisia,TUN,9,138,43,1,�1.4M,15,13,12,16,15,14,12,14,8,13,13,5,12,5,12,12,10,12,15,13,10,6,5,8,9,8,12,8,6,14,14,11,11,12,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Ferjani Sassi,Tunisia,TUN,15,159,41,4,�2.2M,7,10,12,12,12,14,14,10,15,13,12,13,10,14,20,11,8,9,11,11,14,11,13,7,13,10,9,8,4,10,11,13,12,12,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Fakhredine Ben Youssef,Tunisia,TUN,31,121,39,0,�105K,11,9,14,15,15,9,14,9,8,8,9,14,5,9,9,9,9,12,9,13,10,8,13,13,14,5,14,7,2,7,1,7,10,10,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Wahbi Khazri,Tunisia,TUN,49,259,37,12,�10.5M,13,12,14,11,10,14,13,14,15,11,9,15,6,14,13,11,12,13,12,12,15,16,15,11,13,14,8,12,5,5,5,13,13,11,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Mohamed Amine Ben Amor,Tunisia,TUN,2,61,27,2,�41.5K,11,8,14,11,13,10,13,7,9,9,14,9,8,2,2,8,11,8,9,11,11,8,6,6,9,9,9,7,1,11,15,11,1,10,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Naim Sliti,Tunisia,TUN,16,136,19,3,�2.5M,8,12,13,13,8,12,14,10,14,7,5,14,9,13,12,12,10,14,8,12,15,11,14,9,15,14,7,10,6,8,5,14,12,8,13
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Yassine Meriah,Tunisia,TUN,0,125,17,1,�22.5K,6,6,14,16,5,8,14,8,8,8,7,5,11,1,9,13,9,8,9,12,8,5,3,7,10,3,8,4,7,10,14,4,5,7,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Hamdi Nagguez,Tunisia,TUN,8,91,16,5,�47.5K,8,12,15,15,17,10,15,10,6,10,11,9,9,3,3,9,12,10,11,10,10,6,4,4,8,1,10,7,8,10,11,10,6,9,15
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Farouk Ben Mustapha,Tunisia,TUN,0,165,15,0,�1.7M,16,13,10,13,14,17,12,14,10,14,13,2,15,8,10,10,9,11,14,13,8,3,3,3,4,7,1,2,3,1,3,16,4,14,8
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Rami Bedoui,Tunisia,TUN,8,103,10,3,�44.5K,11,12,12,13,13,11,13,13,11,13,12,12,14,1,19,12,8,11,13,13,12,10,8,6,11,9,11,8,12,12,13,11,4,14,13
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Anice Badri,Tunisia,TUN,24,112,10,2,�120K,11,12,14,12,9,11,12,12,11,12,4,12,9,13,14,12,11,10,11,8,14,7,12,8,12,7,6,9,5,2,2,10,10,9,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Oussama Haddadi,Tunisia,TUN,2,105,7,1,�1.8M,13,13,12,12,13,13,13,13,12,14,9,12,9,12,5,12,11,12,12,13,13,11,13,10,12,11,11,10,13,11,14,12,10,12,15
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Ghaylene Chaalali,Tunisia,TUN,4,58,6,1,�37K,9,4,12,16,17,10,9,8,9,10,12,1,3,3,1,15,12,7,9,13,5,5,1,2,7,9,1,2,1,2,1,14,1,10,10
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Dylan Bronn,Tunisia,TUN,6,69,6,0,�2M,14,14,13,10,13,14,11,14,9,13,12,8,6,5,14,12,13,12,15,13,11,6,6,5,10,8,13,6,5,13,13,10,7,14,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Ellyes Skhiri,Tunisia,TUN,3,52,5,0,�3.5M,11,13,12,13,12,14,13,13,12,14,13,8,14,10,15,11,14,13,13,16,13,5,12,9,16,10,11,15,5,13,14,15,8,11,13
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Saifeddine Khaoui,Tunisia,TUN,4,48,4,0,�725K,11,12,14,13,10,13,14,10,12,11,9,9,6,13,10,10,8,10,8,8,12,10,13,8,13,9,8,8,6,8,9,13,10,8,13
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Bassem Srarfi,Tunisia,TUN,6,32,4,0,�1.3M,9,12,13,13,6,12,14,11,12,11,7,13,6,14,9,9,11,12,7,11,15,11,15,10,14,11,6,9,5,5,5,11,12,6,15
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Mouez Hassen,Tunisia,TUN,0,49,3,0,�800K,13,11,12,11,12,10,13,6,9,12,12,1,10,1,13,11,12,11,13,12,8,6,3,3,9,11,2,3,1,1,1,9,1,10,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Yohan Benalouane,Tunisia,TUN,4,175,3,0,�6.75M,16,15,13,15,15,15,11,14,9,13,14,7,12,9,13,13,8,13,16,15,13,5,11,6,12,6,15,8,6,14,15,10,8,17,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Ahmed Khalil,Tunisia,TUN,1,43,2,0,�275K,10,14,12,10,10,12,13,12,10,11,11,11,9,6,4,16,9,12,12,13,12,7,10,5,13,3,12,6,8,13,16,11,6,11,16
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Maxi Pereira,Uruguay,URU,41,387,125,3,�2M,12,13,12,14,7,14,12,18,12,15,11,16,15,8,19,15,15,14,18,15,12,11,11,10,13,11,8,12,17,12,15,12,12,18,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Diego Godin,Uruguay,URU,24,397,118,8,�40M,14,15,14,15,16,11,12,16,8,16,16,7,15,6,16,17,16,16,18,16,11,4,8,10,11,5,18,7,9,17,16,11,11,14,11
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Cristian Rodriguez,Uruguay,URU,44,304,107,11,�2M,13,12,13,8,8,13,13,16,13,13,9,15,14,13,16,10,13,12,15,14,14,14,13,12,14,13,10,13,7,6,10,12,14,15,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Edinson Cavani,Uruguay,URU,207,369,103,42,�57M,14,18,16,17,14,15,14,19,10,14,12,17,13,14,16,14,16,16,18,16,14,5,12,17,13,10,18,13,5,9,9,12,16,14,15
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Luis Suarez,Uruguay,URU,255,373,100,52,�73M,13,15,14,19,13,15,16,16,16,15,10,17,15,18,19,15,15,17,15,16,17,13,18,18,16,17,15,16,8,8,10,16,12,17,15
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Fernando Muslera,Uruguay,URU,1,345,99,0,�9.25M,12,13,11,14,15,12,16,12,8,13,16,7,14,8,17,13,13,14,16,15,10,8,9,2,11,10,8,2,2,1,2,12,5,10,13
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Martin Caceres,Uruguay,URU,12,190,78,4,�6M,15,15,11,6,13,16,13,15,9,14,15,11,11,10,15,12,14,13,18,14,11,3,10,7,11,2,14,9,12,13,15,10,5,16,11
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Jose Maria Gimenez,Uruguay,URU,2,81,44,6,�24M,15,15,13,12,13,12,12,16,11,16,15,10,13,10,15,14,14,14,16,15,12,7,11,7,11,6,16,8,13,15,15,12,10,15,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Cristhian Stuani,Uruguay,URU,111,331,41,5,�3.6M,13,13,13,14,12,14,11,13,10,13,10,15,12,10,14,13,13,14,14,14,12,7,11,14,12,8,14,11,6,7,8,12,15,12,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Carlos Sanchez,Uruguay,URU,44,329,37,1,�2.1M,12,17,14,16,5,11,15,14,14,14,12,15,12,12,14,13,11,10,13,12,14,14,14,12,13,8,8,14,10,10,11,14,6,13,15
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Sebastian Coates,Uruguay,URU,9,155,30,1,�8.75M,16,14,12,15,16,16,11,14,10,14,13,12,13,13,9,13,16,14,15,14,12,6,12,11,12,7,16,6,5,15,15,12,10,13,11
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Matias Vecino,Uruguay,URU,15,162,24,1,�15M,14,13,13,14,13,15,14,12,14,14,12,13,9,14,13,14,12,13,12,14,13,10,13,9,15,11,11,13,7,11,15,15,11,13,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Gaston Silva,Uruguay,URU,0,64,17,0,�4.7M,13,14,12,13,12,14,13,14,11,13,13,11,13,9,14,11,11,11,14,12,12,15,12,7,12,12,14,12,12,13,14,12,7,14,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Giorgian De Arrascaeta,Uruguay,URU,32,123,15,2,�8.25M,8,9,13,12,6,9,16,10,13,11,6,14,8,16,10,13,12,10,10,13,16,15,16,13,16,14,6,12,8,6,6,14,13,11,16
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Nahitan Nandez,Uruguay,URU,8,75,14,0,�6.5M,14,16,11,14,8,12,13,17,11,15,9,12,14,10,14,11,15,11,15,12,12,12,11,12,12,10,12,11,7,14,12,12,9,16,14
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Martin Silva,Uruguay,URU,1,382,11,0,�2.8M,12,13,12,14,13,12,15,12,9,13,13,3,17,6,12,12,11,11,13,12,12,9,1,3,8,11,3,3,3,3,3,11,4,12,12
Football Manager Database,http://www.footballmanager.com/,Football Manager,2018-06-22 06:19:40.474000000,a620308,Rodrigo Bentancur,Uruguay,URU,1,51,9,0,�8.25M,12,14,12,14,13,12,14,12,15,14,12,13,5,15,13,13,11,17,12,12,15,12,14,10,15,12,12,14,5,12,9,14,8,7,13
