datestats,countrystats,overall,attack,midfield,deffense,bu_speed,bu_passing,bu_positioning,cc_crossing,cc_passing,cc_shooting,cc_positioning,aggression,preassure,avg_age
6/28/2013,Peru,72,76,69,69,50,51,Organised,50,35,65,Organised,45,55,26.13
6/28/2013,Slovenia,72,72,69,71,67,50,Organised,67,64,43,Organised,59,42,26.17
6/28/2013,Ecuador,72,73,74,66,50,50,Organised,50,65,50,Organised,55,35,25.7
6/28/2013,Venezuela,71,74,69,70,29,33,Organised,25,32,32,Organised,44,33,25.96
6/28/2013,Romania,71,73,69,69,51,56,Organised,55,48,55,Organised,42,35,25.04
6/28/2013,Korea Republic,71,74,69,70,66,57,Organised,50,78,45,Organised,48,61,25.13
6/28/2013,Australia,71,71,69,68,39,59,Organised,78,22,30,Organised,39,34,27.96
6/28/2013,Northern Ireland,70,70,68,69,60,56,Organised,45,50,62,Organised,50,40,26.22
6/28/2013,South Africa,70,70,68,68,39,37,Organised,66,51,57,Organised,45,55,24.87
6/28/2013,Finland,70,66,71,69,56,58,Organised,53,47,53,Organised,30,33,24.78
6/28/2013,Hungary,69,69,68,67,52,53,Organised,67,38,43,Organised,50,40,25.3
6/28/2013,Egypt,68,66,67,68,54,57,Organised,53,37,52,Organised,37,37,26.48
6/28/2013,Bulgaria,68,69,67,66,54,54,Organised,63,52,33,Organised,30,48,25.17
6/28/2013,Bolivia,66,72,64,65,33,30,Organised,32,29,49,Organised,45,34,26
6/28/2013,New Zealand,65,66,58,64,35,58,Organised,51,37,22,Organised,44,30,26.09
6/28/2013,India,58,60,56,57,36,47,Organised,34,53,55,Organised,37,33,24.52
5/31/2013,Spain,85,86,86,83,37,40,Organised,37,41,56,Free Form,50,37,26.96
5/31/2013,Germany,84,85,84,82,64,40,Organised,41,54,61,Organised,56,47,24.39
5/31/2013,Italy,83,81,83,81,45,49,Organised,70,66,53,Organised,59,46,26.22
5/31/2013,Brazil,82,83,80,83,62,48,Organised,42,57,54,Organised,37,61,25.57
5/31/2013,Argentina,82,86,79,78,32,39,Free Form,36,41,68,Free Form,55,60,26.83
5/31/2013,England,81,84,80,80,52,47,Organised,57,51,51,Organised,49,47,25.7
5/31/2013,France,81,82,80,80,48,36,Organised,52,49,52,Organised,46,36,25.3
5/31/2013,Netherlands,80,85,79,75,57,34,Organised,62,55,39,Free Form,62,67,24.3
5/31/2013,Belgium,80,81,78,80,30,36,Organised,37,56,33,Free Form,42,48,24.65
5/31/2013,Portugal,80,80,80,80,49,33,Organised,52,33,48,Free Form,47,47,26.87
5/31/2013,Uruguay,79,82,75,79,75,55,Organised,32,50,67,Free Form,46,31,27.3
5/31/2013,Colombia,78,79,74,75,50,35,Organised,50,50,65,Organised,55,45,27.04
5/31/2013,Russia,78,78,78,76,45,45,Organised,55,70,35,Organised,35,35,26.57
5/31/2013,Cote d'Ivoire,77,78,77,75,66,49,Organised,73,59,53,Organised,51,51,26.57
5/31/2013,Turkey,77,78,76,74,40,33,Organised,49,48,39,Organised,44,50,25.13
5/31/2013,Switzerland,76,75,77,75,41,47,Organised,45,37,32,Organised,45,47,24.39
5/31/2013,Cameroon,76,79,75,76,40,44,Organised,68,52,50,Organised,48,58,26
5/31/2013,Mexico,76,77,75,74,53,54,Organised,58,68,40,Organised,58,46,26.13
5/31/2013,Chile,76,77,75,72,62,42,Organised,50,65,54,Organised,44,35,25.91
5/31/2013,Poland,75,85,73,74,37,47,Organised,52,33,52,Organised,45,43,24.74
5/31/2013,Sweden,75,80,74,73,49,32,Organised,39,33,68,Organised,59,42,27.17
5/31/2013,Czech Republic,75,73,75,74,30,52,Free Form,56,53,56,Free Form,42,43,25.65
5/31/2013,Paraguay,74,79,73,70,33,52,Organised,32,33,48,Organised,45,33,28.61
5/31/2013,Greece,74,74,72,76,44,54,Organised,60,47,52,Organised,32,24,26.26
5/31/2013,Republic of Ireland,74,74,74,72,45,45,Organised,50,40,50,Organised,40,40,26.83
5/31/2013,Denmark,74,72,74,75,65,50,Organised,51,38,49,Organised,44,47,25.61
5/31/2013,Austria,74,73,75,74,37,53,Organised,37,38,49,Organised,37,34,24.43
5/31/2013,United States,73,70,74,69,41,58,Organised,50,66,35,Organised,35,35,26.04
5/31/2013,Norway,73,79,71,72,70,59,Organised,52,68,61,Organised,47,33,24.61
5/31/2013,Scotland,73,74,74,71,40,45,Organised,55,40,55,Organised,50,40,27.04
5/31/2013,Peru,72,78,70,69,50,51,Organised,50,35,65,Organised,45,55,26.61
5/31/2013,Ecuador,72,75,74,66,50,50,Organised,50,65,50,Organised,55,35,25.78
5/31/2013,Slovenia,72,72,69,71,67,50,Organised,67,64,43,Organised,59,42,25.87
5/31/2013,Romania,72,73,70,72,51,56,Organised,55,48,55,Organised,42,35,25.43
5/31/2013,Venezuela,71,74,69,70,29,33,Organised,25,32,32,Organised,44,33,25.96
5/31/2013,Korea Republic,71,74,71,68,66,57,Organised,50,78,45,Organised,48,61,25.22
5/31/2013,Australia,71,75,70,66,39,59,Organised,78,22,30,Organised,39,34,27.04
5/31/2013,Northern Ireland,70,70,68,69,60,56,Organised,45,50,62,Organised,50,40,26.22
5/31/2013,South Africa,70,70,68,68,39,37,Organised,66,51,57,Organised,45,55,24.87
5/31/2013,Hungary,70,70,72,66,52,53,Organised,67,38,43,Organised,50,40,25.57
5/31/2013,Finland,70,69,70,69,56,58,Organised,53,47,53,Organised,30,33,24.78
5/31/2013,Bulgaria,69,68,68,66,54,54,Organised,63,52,33,Organised,30,48,25.83
5/31/2013,Egypt,68,66,67,68,54,57,Organised,53,37,52,Organised,37,37,26.48
5/31/2013,Bolivia,66,71,62,64,33,30,Organised,32,29,49,Organised,45,34,26.17
5/31/2013,New Zealand,65,66,58,64,35,58,Organised,51,37,22,Organised,44,30,26.09
5/31/2013,India,58,60,56,57,36,47,Organised,34,53,55,Organised,37,33,24.52
4/26/2013,Spain,86,86,86,83,37,40,Organised,37,41,56,Free Form,50,37,26.91
4/26/2013,Germany,84,85,84,82,64,40,Organised,41,54,61,Organised,56,47,24.22
4/26/2013,Italy,83,81,83,81,45,49,Organised,70,66,53,Organised,59,46,26.22
4/26/2013,Argentina,82,87,79,79,32,39,Free Form,36,41,68,Free Form,55,60,27.17
4/26/2013,Brazil,82,83,81,82,62,48,Organised,42,57,54,Organised,37,61,25.83
4/26/2013,France,82,84,78,80,48,36,Organised,52,49,52,Organised,46,36,25.43
4/26/2013,England,81,84,80,80,52,47,Organised,57,51,51,Organised,49,47,25.7
4/26/2013,Netherlands,80,85,79,75,57,34,Organised,62,55,39,Free Form,62,67,24.3
4/26/2013,Belgium,80,80,78,80,30,36,Organised,37,56,33,Free Form,42,48,24.65
4/26/2013,Portugal,80,80,80,80,49,33,Organised,52,33,48,Free Form,47,47,26.87
4/26/2013,Uruguay,79,82,75,79,75,55,Organised,32,50,67,Free Form,46,31,27.3
4/26/2013,Colombia,78,79,74,75,50,35,Organised,50,50,65,Organised,55,45,27.04
4/26/2013,Russia,78,78,78,76,45,45,Organised,55,70,35,Organised,35,35,26.57
4/26/2013,Turkey,77,78,76,74,40,33,Organised,49,48,39,Organised,44,50,25.13
4/26/2013,Cameroon,77,80,76,76,40,44,Organised,68,52,50,Organised,48,58,26.13
4/26/2013,Cote d'Ivoire,77,78,78,75,66,49,Organised,73,59,53,Organised,51,51,26.57
4/26/2013,Chile,76,77,75,72,62,42,Organised,50,65,54,Organised,44,35,26
4/26/2013,Switzerland,76,75,77,75,41,47,Organised,45,37,32,Organised,45,47,24.39
4/26/2013,Poland,76,85,74,74,37,47,Organised,52,33,52,Organised,45,43,24.78
4/26/2013,Sweden,75,79,74,74,49,32,Organised,39,33,68,Organised,59,42,27.22
4/26/2013,Czech Republic,75,73,75,74,30,52,Free Form,56,53,56,Free Form,42,43,25.65
4/26/2013,Mexico,75,79,74,74,53,54,Organised,58,68,40,Organised,58,46,26
4/26/2013,Paraguay,74,79,73,70,33,52,Organised,32,33,48,Organised,45,33,28.61
4/26/2013,Scotland,74,74,74,71,40,45,Organised,55,40,55,Organised,50,40,27.13
4/26/2013,Greece,74,74,72,76,44,54,Organised,60,47,52,Organised,32,24,26.26
4/26/2013,Denmark,74,72,74,75,65,50,Organised,51,38,49,Organised,44,47,25.61
4/26/2013,Austria,74,73,75,74,37,53,Organised,37,38,49,Organised,37,34,24.87
4/26/2013,Republic of Ireland,74,74,74,72,45,45,Organised,50,40,50,Organised,40,40,26.83
4/26/2013,United States,73,70,73,69,41,58,Organised,50,66,35,Organised,35,35,26.04
4/26/2013,Norway,73,79,71,75,70,59,Organised,52,68,61,Organised,47,33,24.87
4/26/2013,Ecuador,72,73,74,66,50,50,Organised,50,65,50,Organised,55,35,25.78
4/26/2013,Romania,72,72,70,72,51,56,Organised,55,48,55,Organised,42,35,25.43
4/26/2013,Slovenia,72,72,69,71,67,50,Organised,67,64,43,Organised,59,42,25.87
4/26/2013,Peru,72,78,70,69,50,51,Organised,50,35,65,Organised,45,55,26.61
4/26/2013,Venezuela,71,74,69,70,29,33,Organised,25,32,32,Organised,44,33,25.96
4/26/2013,Korea Republic,71,74,71,68,66,57,Organised,50,78,45,Organised,48,61,25.22
4/26/2013,Northern Ireland,70,70,68,70,60,56,Organised,45,50,62,Organised,50,40,26.22
4/26/2013,Australia,70,75,70,66,39,59,Organised,78,22,30,Organised,39,34,27.04
4/26/2013,South Africa,70,69,68,68,39,37,Organised,66,51,57,Organised,45,55,24.87
4/26/2013,Hungary,70,71,72,66,52,53,Organised,67,38,43,Organised,50,40,25.87
4/26/2013,Finland,70,69,70,69,56,58,Organised,53,47,53,Organised,30,33,24.78
4/26/2013,Egypt,68,66,67,68,54,57,Organised,53,37,52,Organised,37,37,26.48
4/26/2013,Bulgaria,68,68,67,66,54,54,Organised,63,52,33,Organised,30,48,25.83
4/26/2013,Bolivia,66,71,62,64,33,30,Organised,32,29,49,Organised,45,34,26.17
4/26/2013,New Zealand,65,66,58,64,35,58,Organised,51,37,22,Organised,44,30,26.09
4/26/2013,India,58,60,56,57,36,47,Organised,34,53,55,Organised,37,33,24.52
3/28/2013,Spain,86,86,86,83,37,40,Organised,37,41,56,Free Form,50,37,26.96
3/28/2013,Germany,84,85,84,82,64,40,Organised,41,54,61,Organised,56,47,24.43
3/28/2013,Italy,83,81,83,81,45,50,Organised,65,65,50,Organised,55,45,26.74
3/28/2013,Argentina,82,86,80,79,32,39,Free Form,36,41,68,Free Form,55,60,25.91
3/28/2013,France,82,82,82,80,48,36,Organised,52,49,52,Organised,46,36,25.35
3/28/2013,Brazil,82,83,81,82,62,48,Organised,42,57,54,Organised,37,61,25.7
3/28/2013,England,81,84,80,80,52,47,Organised,57,51,51,Organised,49,47,25.52
3/28/2013,Portugal,80,80,80,81,49,33,Organised,52,33,48,Free Form,47,47,26.65
3/28/2013,Belgium,80,78,78,80,30,36,Organised,37,56,33,Free Form,42,48,24.65
3/28/2013,Netherlands,80,85,79,75,57,34,Organised,62,55,39,Free Form,62,67,24.87
3/28/2013,Uruguay,79,81,75,79,75,55,Organised,32,50,67,Free Form,46,31,27.3
3/28/2013,Colombia,78,80,73,76,50,35,Organised,50,50,65,Organised,55,45,27.52
3/28/2013,Russia,78,78,78,76,45,45,Organised,55,70,35,Organised,35,35,26.65
3/28/2013,Cote d'Ivoire,77,79,77,75,66,49,Organised,73,59,53,Organised,51,51,27.3
3/28/2013,Turkey,77,78,76,75,40,33,Organised,49,48,39,Organised,44,50,25.04
3/28/2013,Sweden,76,80,76,73,49,32,Organised,39,33,68,Organised,59,42,27.17
3/28/2013,Switzerland,76,76,77,75,41,47,Organised,45,37,32,Organised,45,47,24.39
3/28/2013,Poland,76,85,75,74,37,47,Organised,52,33,52,Organised,45,43,25.7
3/28/2013,Cameroon,76,65,77,76,40,44,Organised,68,52,50,Organised,48,58,26.13
3/28/2013,Chile,76,75,76,73,62,42,Organised,50,65,54,Organised,44,35,25.83
3/28/2013,Denmark,75,69,74,75,65,50,Organised,51,38,49,Organised,44,47,25.09
3/28/2013,Mexico,75,79,74,74,53,54,Organised,58,68,40,Organised,58,46,26
3/28/2013,Czech Republic,75,72,74,75,30,52,Free Form,56,53,56,Free Form,42,43,26.61
3/28/2013,Scotland,74,75,74,72,40,45,Organised,55,40,55,Organised,50,40,27.13
3/28/2013,Paraguay,74,79,73,70,33,52,Organised,32,33,48,Organised,45,33,28.61
3/28/2013,Greece,74,74,72,76,44,54,Organised,60,47,52,Organised,32,24,26.26
3/28/2013,Austria,74,75,75,73,37,53,Organised,37,38,49,Organised,37,34,24.61
3/28/2013,Republic of Ireland,74,74,74,72,45,45,Organised,50,40,50,Organised,40,40,26.83
3/28/2013,Korea Republic,73,74,72,69,66,57,Organised,50,78,45,Organised,48,61,25.52
3/28/2013,Norway,73,75,73,75,70,59,Organised,52,68,61,Organised,47,33,24.52
3/28/2013,United States,73,69,73,69,41,58,Organised,50,66,35,Organised,35,35,26.04
3/28/2013,Ecuador,72,73,74,66,50,50,Organised,50,65,50,Organised,55,35,25.96
3/28/2013,Peru,72,75,70,69,50,51,Organised,50,35,65,Organised,45,55,26.83
3/28/2013,Slovenia,72,72,68,69,67,50,Organised,67,64,43,Organised,59,42,25.48
3/28/2013,Venezuela,71,74,69,70,29,33,Organised,25,32,32,Organised,44,33,25.96
3/28/2013,Romania,71,72,68,72,51,56,Organised,55,48,55,Organised,42,35,25.52
3/28/2013,Northern Ireland,70,68,68,70,60,56,Organised,45,50,62,Organised,50,40,25.83
3/28/2013,Australia,70,77,70,66,39,59,Organised,78,22,30,Organised,39,34,27.04
3/28/2013,South Africa,70,67,69,70,39,37,Organised,66,51,57,Organised,45,55,25.22
3/28/2013,Finland,70,69,70,69,56,58,Organised,53,47,53,Organised,30,33,25.74
3/28/2013,Hungary,70,71,72,66,52,53,Organised,67,38,43,Organised,50,40,25.22
3/28/2013,Bulgaria,69,68,66,68,54,54,Organised,63,52,33,Organised,30,48,26.87
3/28/2013,Egypt,68,66,67,68,54,57,Organised,53,37,52,Organised,37,37,26.48
3/28/2013,Bolivia,66,71,64,66,33,30,Organised,32,29,49,Organised,45,34,26.17
3/28/2013,New Zealand,65,66,58,64,35,58,Organised,51,37,22,Organised,44,30,26
3/28/2013,India,58,60,56,57,36,47,Organised,34,53,55,Organised,37,33,24.52
2/22/2013,Spain,86,86,86,83,37,40,Organised,37,41,56,Free Form,50,37,27
2/22/2013,Germany,84,85,83,82,64,40,Organised,41,54,61,Organised,56,47,24.43
2/22/2013,Italy,83,80,82,81,45,50,Organised,65,65,50,Organised,55,45,26.78
2/22/2013,Argentina,82,86,80,79,32,39,Free Form,36,41,68,Free Form,55,60,25.91
2/22/2013,France,82,86,79,81,48,36,Organised,52,49,52,Organised,46,36,25.74
2/22/2013,Brazil,82,82,82,83,62,48,Organised,42,57,54,Organised,37,61,25.7
2/22/2013,Netherlands,81,81,82,75,42,34,Organised,62,55,39,Organised,60,50,25.61
2/22/2013,England,81,85,79,80,52,47,Organised,57,51,51,Organised,49,47,25.61
2/22/2013,Belgium,80,76,78,79,30,36,Organised,37,56,33,Free Form,42,48,24.87
2/22/2013,Portugal,80,82,80,80,49,33,Organised,52,33,48,Free Form,47,47,26.91
2/22/2013,Uruguay,79,81,76,79,75,55,Organised,32,50,67,Free Form,46,31,27.22
2/22/2013,Colombia,78,82,73,76,50,35,Organised,50,50,65,Organised,55,45,27.3
2/22/2013,Russia,78,78,78,76,45,45,Organised,55,70,35,Organised,35,35,26.78
2/22/2013,Cote d'Ivoire,77,79,78,75,66,49,Organised,73,59,53,Organised,51,51,27.3
2/22/2013,Turkey,77,76,77,75,40,33,Organised,49,48,39,Organised,44,50,24.83
2/22/2013,Sweden,76,83,74,74,49,32,Organised,39,33,68,Organised,59,42,27.39
2/22/2013,Poland,76,85,76,74,37,47,Organised,52,33,52,Organised,45,43,25.7
2/22/2013,Switzerland,76,76,77,75,41,47,Organised,45,37,32,Organised,45,47,24.39
2/22/2013,Chile,76,77,76,73,62,42,Organised,50,65,54,Organised,44,35,26.04
2/22/2013,Cameroon,76,71,77,75,40,44,Organised,68,52,50,Organised,48,58,26.3
2/22/2013,Czech Republic,75,72,74,75,30,52,Free Form,56,53,56,Free Form,42,43,26.61
2/22/2013,Mexico,75,77,75,73,53,54,Organised,58,68,40,Organised,58,46,25.52
2/22/2013,Paraguay,74,79,73,70,33,52,Organised,32,33,48,Organised,45,33,28.7
2/22/2013,Scotland,74,75,74,73,40,45,Organised,55,40,55,Organised,50,40,27.13
2/22/2013,United States,74,74,74,72,41,58,Organised,50,66,35,Organised,35,35,26.57
2/22/2013,Greece,74,73,72,76,44,54,Organised,60,47,52,Organised,32,24,26.26
2/22/2013,Denmark,74,68,74,74,65,50,Organised,51,38,49,Organised,44,47,24.52
2/22/2013,Austria,74,75,74,73,37,53,Organised,37,38,49,Organised,37,34,24.61
2/22/2013,Republic of Ireland,74,75,74,72,45,45,Organised,50,40,50,Organised,40,40,26.83
2/22/2013,Norway,73,75,73,75,70,59,Organised,52,68,61,Organised,47,33,24.52
2/22/2013,Korea Republic,72,73,71,70,66,57,Organised,50,78,45,Organised,48,61,25.35
2/22/2013,Ecuador,72,72,73,66,50,50,Organised,50,65,50,Organised,55,35,25.7
2/22/2013,Slovenia,72,72,68,69,67,50,Organised,67,64,43,Organised,59,42,25.48
2/22/2013,Peru,72,75,70,69,50,51,Organised,50,35,65,Organised,45,55,26.83
2/22/2013,Venezuela,71,74,69,70,29,33,Organised,25,32,32,Organised,44,33,26.43
2/22/2013,South Africa,71,69,69,70,39,37,Organised,66,51,57,Organised,45,55,25.57
2/22/2013,Australia,71,66,70,68,39,59,Organised,78,22,30,Organised,39,34,26.48
2/22/2013,Romania,71,72,67,71,51,56,Organised,55,48,55,Organised,42,35,25.13
2/22/2013,Northern Ireland,70,68,69,69,60,56,Organised,45,50,62,Organised,50,40,25.91
2/22/2013,Hungary,70,71,72,66,52,53,Organised,67,38,43,Organised,50,40,25.09
2/22/2013,Bulgaria,69,67,66,68,54,54,Organised,63,52,33,Organised,30,48,26.87
2/22/2013,Finland,69,69,70,66,56,58,Organised,53,47,53,Organised,30,33,25.91
2/22/2013,Egypt,68,67,65,68,54,57,Organised,53,37,52,Organised,37,37,26
2/22/2013,Bolivia,66,71,64,66,33,30,Organised,32,29,49,Organised,45,34,26.43
2/22/2013,New Zealand,65,66,58,64,35,58,Organised,51,37,22,Organised,44,30,26
2/22/2013,India,58,60,56,57,36,47,Organised,34,53,55,Organised,37,33,24.52
2/22/2012,Spain,87,84,86,83,37,40,Organised,37,41,56,Free Form,50,37,26.04
2/22/2012,Germany,84,82,84,80,59,40,Organised,48,48,63,Organised,47,44,23.92
2/22/2012,Italy,83,83,82,80,45,35,Organised,65,65,50,Organised,55,45,26.88
2/22/2012,England,83,82,83,81,63,49,Organised,67,51,51,Organised,47,43,26.04
2/22/2012,Brazil,83,83,81,83,61,37,Organised,44,57,54,Organised,42,61,25.6
2/22/2012,France,83,81,81,82,48,36,Organised,52,49,52,Organised,46,36,26.16
2/22/2012,Portugal,82,80,80,79,49,31,Organised,52,28,48,Organised,47,47,26.76
2/22/2012,Netherlands,82,81,81,75,29,34,Organised,45,67,66,Organised,49,42,25.84
2/22/2012,Argentina,82,86,79,77,32,39,Free Form,36,41,68,Free Form,55,60,25.8
2/22/2012,Russia,79,77,78,76,60,58,Organised,63,70,48,Organised,42,41,27.2
2/22/2012,Belgium,79,76,77,78,48,53,Organised,57,56,46,Organised,42,48,23.88
2/22/2012,Uruguay,79,81,74,77,75,55,Organised,50,65,50,Free Form,55,45,26.76
2/22/2012,Croatia,78,78,78,74,59,44,Organised,74,39,61,Organised,61,61,26.64
2/22/2012,Cote d'Ivoire,78,80,75,73,66,42,Organised,73,59,53,Organised,51,51,26.96
2/22/2012,Colombia,77,77,74,72,50,35,Organised,50,50,65,Organised,55,45,26.08
2/22/2012,Republic of Ireland,77,75,74,72,45,45,Organised,50,40,50,Organised,40,40,26.72
2/22/2012,Turkey,77,74,78,73,40,33,Organised,49,48,39,Organised,44,50,25.16
2/22/2012,Sweden,77,75,77,73,49,32,Organised,39,33,68,Organised,59,42,27.32
2/22/2012,Poland,76,74,74,72,50,39,Organised,42,33,42,Organised,38,37,25.48
2/22/2012,Switzerland,76,71,74,74,41,47,Organised,45,37,32,Organised,45,47,24.04
2/22/2012,Chile,76,76,74,70,62,42,Organised,50,65,54,Organised,44,35,25.8
2/22/2012,Mexico,76,76,73,74,53,54,Organised,58,68,40,Organised,58,46,26.08
2/22/2012,Denmark,76,73,73,73,65,50,Organised,51,38,49,Organised,44,47,26.48
2/22/2012,Cameroon,76,74,73,75,40,44,Organised,68,52,50,Organised,48,58,24.52
2/22/2012,United States,75,70,74,72,35,55,Organised,50,65,35,Organised,35,35,25.44
2/22/2012,Greece,75,73,73,75,26,39,Organised,60,47,52,Organised,23,24,26.16
2/22/2012,Austria,74,75,71,72,37,53,Organised,37,38,49,Organised,37,34,24.88
2/22/2012,Peru,74,69,71,66,50,51,Organised,50,35,65,Organised,45,55,26.32
2/22/2012,Norway,74,73,73,73,70,59,Organised,52,68,61,Organised,47,33,26.52
2/22/2012,Scotland,74,73,73,73,40,45,Organised,55,40,55,Organised,50,40,26.48
2/22/2012,Slovenia,74,72,72,68,70,50,Organised,67,70,43,Organised,59,42,26.44
2/22/2012,Ecuador,73,72,73,67,50,50,Organised,50,65,50,Organised,55,35,25.6
2/22/2012,Romania,73,74,69,69,51,56,Organised,55,48,55,Organised,42,35,26.08
2/22/2012,Hungary,72,68,70,67,52,53,Organised,67,38,43,Organised,43,32,26.52
2/22/2012,Australia,72,70,69,68,39,59,Organised,78,22,30,Organised,39,34,27.16
2/22/2012,Bulgaria,71,69,68,67,54,54,Organised,63,52,33,Organised,30,48,26.16
2/22/2012,South Africa,71,70,71,67,39,37,Organised,66,51,57,Organised,45,55,25.12
2/22/2012,Northern Ireland,71,65,69,70,60,56,Organised,45,50,62,Organised,50,40,25.32
2/22/2012,Finland,71,68,70,67,56,58,Organised,53,47,53,Organised,30,33,24.96
2/22/2012,Korea Republic,71,72,70,68,66,57,Organised,50,78,45,Organised,48,61,24.2
2/22/2012,Egypt,69,66,67,67,54,57,Organised,53,37,52,Organised,37,37,27.6
2/22/2012,New Zealand,67,67,62,62,35,58,Organised,51,37,22,Organised,44,30,26.6
2/22/2011,Spain,85,83,83,82,77,23,Free Form,37,50,56,Free Form,46,61,25.8
2/22/2011,England,83,81,82,80,39,57,Organised,48,62,62,Organised,49,47,26.37
2/22/2011,Argentina,83,82,79,78,57,32,Organised,41,70,69,Free Form,43,41,25.57
2/22/2011,Brazil,83,81,80,82,53,30,Free Form,45,54,58,Free Form,43,60,24.73
2/22/2011,Italy,82,81,79,79,50,39,Free Form,66,65,50,Organised,55,34,25.57
2/22/2011,Germany,82,80,80,79,73,42,Organised,53,57,55,Organised,58,48,24.27
2/22/2011,France,82,80,81,81,54,45,Organised,50,67,38,Organised,53,50,25.47
2/22/2011,Netherlands,81,80,80,76,35,35,Organised,45,70,66,Free Form,62,47,26.13
2/22/2011,Portugal,81,79,78,79,65,30,Organised,70,69,54,Free Form,42,35,26.23
2/22/2011,Russia,79,78,76,74,50,45,Organised,55,70,30,Organised,40,30,26.63
2/22/2011,Croatia,78,77,75,74,52,37,Organised,48,55,55,Organised,48,45,25.4
2/22/2011,Uruguay,78,79,74,74,51,41,Organised,54,65,57,Organised,58,30,26.03
2/22/2011,Turkey,78,76,76,75,54,31,Organised,69,56,47,Organised,50,31,26
2/22/2011,Mexico,77,75,72,74,39,43,Organised,68,37,40,Organised,47,47,25.2
2/22/2011,Czech Republic,77,72,71,73,51,33,Organised,52,46,38,Organised,29,44,26.6
2/22/2011,Belgium,77,74,74,76,55,53,Organised,47,53,57,Organised,48,38,23.23
2/22/2011,Cameroon,77,72,73,71,53,43,Organised,44,63,68,Organised,48,58,24.7
2/22/2011,Republic of Ireland,76,74,72,71,50,62,Organised,56,41,54,Organised,47,38,25.87
2/22/2011,Switzerland,76,74,73,74,50,53,Organised,55,41,55,Organised,51,47,25.03
2/22/2011,Sweden,76,76,73,74,52,52,Organised,64,60,50,Organised,60,59,26.27
2/22/2011,United States,75,71,73,71,44,50,Organised,45,31,39,Organised,45,48,24.93
2/22/2011,Greece,75,72,72,73,22,39,Organised,70,30,40,Organised,70,20,26.2
2/22/2011,Scotland,75,74,73,72,45,58,Organised,55,48,51,Organised,59,42,27.13
2/22/2011,Norway,75,75,74,74,77,56,Organised,72,67,66,Organised,68,29,26.87
2/22/2011,Denmark,75,73,74,73,66,42,Organised,71,68,38,Organised,57,50,26.07
2/22/2011,Poland,74,72,71,70,56,57,Organised,41,60,55,Organised,47,39,25.07
2/22/2011,Australia,73,70,70,68,38,57,Organised,71,26,38,Organised,60,34,26.87
